Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1771614613	545	1908	23380	0	1034496	6593	0	55	0	61568254	39968	18045850	7415	3	8454	8	128
1771614615	547	1908	23380	0	1034496	6593	0	55	0	62002744	40314	18052458	7444	3	8483	8	128
1771614617	549	1908	23380	0	1034496	6593	0	55	0	62815815	40906	18123347	7490	3	8513	8	128
1771614619	551	1908	23380	0	1034496	6593	0	55	0	62830055	40955	18138292	7542	3	8545	8	128
1771614621	553	1908	23380	0	1034496	6593	0	55	0	62868490	40987	18174630	7569	3	8574	8	128
1771614623	555	1908	23380	0	1034496	6593	0	55	0	63267775	41076	18573941	7658	3	8606	8	128
1771614625	557	1908	23380	0	1034496	6593	0	55	0	63879690	41551	18579604	7682	3	8638	8	128
1771614627	559	1908	23380	0	1034496	6593	0	55	0	63880204	41558	18580188	7689	3	8670	8	128
1771614629	561	1908	23380	0	1034496	6593	0	55	0	65001845	42426	18587938	7731	3	8700	8	128
1771614631	563	1901	23380	0	1034496	6593	0	55	0	65005458	42438	18594772	7744	3	8731	8	128
1771614633	565	1908	23380	0	1034496	6593	0	55	0	65074569	42455	18663820	7760	3	8763	8	128
1771614635	567	1908	23380	0	1034496	6593	0	55	0	65446692	42771	18677743	7806	3	8795	8	128
1771614637	569	1908	23380	0	1034496	6593	0	55	0	65831464	42803	19062764	7839	3	8824	8	128
1771614639	571	1908	23380	0	1034496	6593	0	55	0	65976004	42921	19067485	7855	3	8857	8	128
1771614641	573	1908	23380	0	1034496	6593	0	55	0	66360195	43225	19072948	7878	3	8889	8	128
1771614643	575	1908	23380	0	1034496	6593	0	55	0	66362632	43247	19077918	7898	3	8918	8	128
1771614645	577	1908	23380	0	1034496	6593	0	55	0	67158333	43873	19089674	7947	3	8950	8	128
1771614647	579	1908	23380	0	1034496	6593	0	55	0	67226204	43890	19160446	7965	3	8982	8	128
1771614649	580	1908	23380	0	1034496	6593	0	55	0	67227215	43901	19164764	7979	3	9010	8	128
1771614651	583	1908	23380	0	1034496	6593	0	55	0	67613584	43955	19550889	8032	3	9041	8	128
1771614653	585	1908	23380	0	1034496	6593	0	55	0	68484361	44633	19561080	8069	3	9072	8	128
1771614655	587	1908	23380	0	1034496	6593	0	55	0	68485846	44646	19565165	8080	3	9104	8	128
1771614657	589	1908	23380	0	1034496	6593	0	55	0	68577725	44659	19657056	8093	3	9133	8	128
1771614659	591	1908	23380	0	1034496	6593	0	55	0	69238074	45177	19666420	8124	3	9165	8	128
1771614661	593	1908	23380	0	1034496	6593	0	55	0	69238298	45178	19666534	8125	3	9197	8	128
1771614663	595	1908	23380	0	1034496	6593	0	55	0	69623949	45228	20052211	8175	3	9227	8	128
1771614665	597	1908	23380	0	1034496	6593	0	55	0	69624525	45233	20058743	8185	3	9259	8	128
1771614667	599	1908	23380	0	1034496	6593	0	55	0	69626062	45238	20059079	8188	3	9291	8	128
1771614669	601	1908	23380	0	1034496	6593	0	55	0	69627459	45249	20060656	8200	3	9324	8	128
1771614671	603	1908	23380	0	1034496	6593	0	55	0	69627459	45249	20060656	8200	3	9353	8	128
1771614673	605	1908	23380	0	1034496	6593	0	55	0	69682359	45268	20115412	8217	3	9384	8	128
1771614675	607	1908	23380	0	1034496	6593	0	55	0	69682540	45270	20115621	8219	3	9417	8	128
1771614677	609	1908	23380	0	1034496	6593	0	55	0	69684955	45292	20118048	8241	3	9448	8	128
1771614679	611	1908	23380	0	1034496	6593	0	55	0	70068537	45326	20501656	8275	3	9480	8	128
1771614681	613	1908	23380	0	1034496	6593	0	55	0	70069699	45334	20505577	8285	3	9509	8	128
1771614683	615	1908	23380	0	1034496	6593	0	55	0	70070057	45339	20505961	8290	3	9541	8	128
1771614685	617	1908	23380	0	1034496	6593	0	55	0	70070143	45340	20506059	8291	3	9572	8	128
1771614687	619	1908	23380	0	1034496	6593	0	55	0	70141787	45353	20577715	8304	3	9604	8	128
1771614689	621	1908	23380	0	1034496	6593	0	55	0	70142269	45358	20578385	8309	3	9635	8	128
1771614691	623	1908	23380	0	1034496	6593	0	55	0	70144598	45379	20580714	8330	3	9667	8	128
1771614693	625	1908	23380	0	1034496	6593	0	55	0	70529402	45410	20965962	8363	3	9699	8	128
1771614695	627	1908	23380	0	1034496	6593	0	55	0	70531179	45423	20973618	8377	3	9727	8	128
1771614697	629	1908	23380	0	1034496	6593	0	55	0	70602066	45440	21044287	8392	3	9758	8	128
1771614699	631	1908	23380	0	1034496	6593	0	55	0	70604033	45450	21048093	8404	3	9790	8	128
1771614701	633	1908	23380	0	1034496	6593	0	55	0	70606587	45472	21050536	8426	3	9823	8	128
1771614703	635	1908	23380	0	1034496	6593	0	55	0	70991083	45511	21437985	8467	3	9855	8	128
1771614705	637	1908	23380	0	1034496	6593	0	55	0	70992625	45526	21439441	8480	3	9884	8	128
1771614707	639	1908	23380	0	1034496	6593	0	55	0	70992711	45527	21439539	8481	3	9916	8	128
1771614709	641	1908	23380	0	1034496	6593	0	55	0	70993069	45532	21439923	8486	3	9948	8	128
1771614711	643	1908	23380	0	1034496	6593	0	55	0	70993683	45535	21443399	8491	3	9980	8	128
1771614713	645	1908	23380	0	1034496	6593	0	55	0	71074231	45550	21523973	8506	3	10011	8	128
1771614715	647	1908	23380	0	1034496	6593	0	55	0	71074412	45552	21524182	8508	3	10040	8	128
1771614717	649	1908	23380	0	1034496	6593	0	55	0	71074498	45553	21524280	8509	3	10072	8	128
1771614719	651	1908	23380	0	1034496	6593	0	55	0	71406278	45601	21855920	8555	3	10104	8	128
1771614721	653	1908	23380	0	1034496	6593	0	55	0	71461210	45612	21910741	8566	3	10136	8	128
1771614723	655	1908	23380	0	1034496	6593	0	55	0	71461442	45615	21910999	8569	3	10165	8	128
1771614725	657	1908	23380	0	1034496	6593	0	55	0	71461654	45618	21911223	8572	3	10198	8	128
1771614727	659	1908	23380	0	1034496	6593	0	55	0	71462428	45625	21915164	8581	3	10230	8	128
1771614729	661	1908	23380	0	1034496	6593	0	55	0	71462815	45630	21915577	8586	3	10262	8	128
1771614731	663	1908	23380	0	1034496	6593	0	55	0	71556110	45640	22008872	8596	3	10293	8	128
1771614733	665	1908	23380	0	1034496	6593	0	55	0	71556588	45646	22009308	8601	3	10322	8	128
1771614735	667	1908	23380	0	1034496	6593	0	55	0	71558700	45661	22014370	8613	3	10353	8	128
1771614737	669	1908	23380	0	1034496	6593	0	55	0	71560082	45672	22015714	8623	3	10384	8	128
1771614739	671	1908	23380	0	1034496	6593	0	55	0	71562055	45680	22019310	8633	3	10416	8	128
1771614741	673	1908	23380	0	1034496	6593	0	55	0	71562714	45686	22023110	8642	3	10448	8	128
1771614743	675	1908	23380	0	1034496	6593	0	55	0	71950064	45763	22410159	8717	3	10480	8	128
1771614745	677	1908	23380	0	1034496	6593	0	55	0	71950150	45764	22410257	8718	3	10508	8	128
1771614747	679	1908	23380	0	1034496	6593	0	55	0	71950326	45766	22410555	8721	3	10540	8	128
1771614749	681	1908	23380	0	1034496	6593	0	55	0	71954997	45796	22420314	8748	3	10571	8	128
1771614751	683	1908	23380	0	1034496	6593	0	55	0	71957664	45804	22420683	8751	3	10603	8	128
1771614753	685	1908	23380	0	1034496	6593	0	55	0	71957896	45807	22420941	8754	3	10635	8	128
1771614755	687	1908	23380	0	1034496	6593	0	55	0	72050568	45820	22513625	8767	3	10663	8	128
1771614757	689	1908	23380	0	1034496	6593	0	55	0	72051190	45825	22517308	8774	3	10695	8	128
1771614759	691	1908	23380	0	1034496	6593	0	55	0	72438349	45904	22904493	8853	3	10727	8	128
1771614761	693	1908	23380	0	1034496	6593	0	55	0	72438349	45904	22904493	8853	3	10759	8	128
1771614763	695	1908	23380	0	1034496	6593	0	55	0	72439515	45915	22908469	8865	3	10791	8	128
1771614765	697	1908	23380	0	1034496	6593	0	55	0	72440823	45927	22909588	8875	3	10820	8	128
1771614767	699	1908	23380	0	1034496	6593	0	55	0	72540882	45940	23009659	8888	3	10852	8	128
1771614769	701	1908	23380	0	1034496	6593	0	55	0	72541192	45944	23010023	8892	3	10884	8	128
1771614771	703	1908	23380	0	1034496	6593	0	55	0	72926716	45992	23401761	8946	3	10915	8	128
1771614773	705	1908	23380	0	1034496	6593	0	55	0	72928774	45999	23402082	8949	3	10947	8	128
1771614775	707	1908	23380	0	1034496	6593	0	55	0	72929046	46003	23402368	8953	3	10976	8	128
1771614777	709	1908	23380	0	1034496	6593	0	55	0	72929269	46006	23402639	8956	3	11008	8	128
1771614779	711	1908	23380	0	1034496	6593	0	55	0	72929501	46009	23402897	8959	3	11040	8	128
1771614781	713	1908	23380	0	1034496	6593	0	55	0	72994727	46021	23468287	8971	3	11072	8	128
1771614783	715	1908	23380	0	1034496	6593	0	55	0	72995510	46026	23469091	8978	3	11101	8	128
1771614785	717	1908	23380	0	1034496	6593	0	55	0	72998922	46054	23472306	9007	3	11134	8	128
1771614787	719	1908	23380	0	1034496	6593	0	55	0	73390123	46207	23866318	9160	3	11166	8	128
1771614789	721	1908	23380	0	1034496	6593	0	55	0	73390355	46210	23866576	9163	3	11198	8	128
1771614791	723	1908	23380	0	1034496	6593	0	55	0	73390655	46215	23866898	9167	3	11227	8	128
1771614793	725	1908	23380	0	1034496	6593	0	55	0	73390931	46218	23867208	9170	3	11259	8	128
1771614795	727	1908	23380	0	1034496	6593	0	55	0	73394633	46246	23874024	9197	3	11291	8	128
1771614797	729	1908	23380	0	1034496	6593	0	55	0	73430099	46289	23908610	9237	3	11324	8	128
1771614799	731	1908	23380	0	1034496	6593	0	55	0	73430331	46292	23908868	9240	3	11352	8	128
1771614801	733	1908	23380	0	1034496	6593	0	55	0	73430409	46293	23908974	9241	3	11385	8	128
1771614803	735	1908	23380	0	1034496	6593	0	55	0	73817264	46348	24298819	9298	3	11417	8	128
1771614805	737	1908	23380	0	1034496	6593	0	55	0	73818782	46356	24299955	9306	3	11449	8	128
1771614807	739	1908	23380	0	1034496	6593	0	55	0	73818868	46357	24300053	9307	3	11478	8	128
1771614809	741	1908	23380	0	1034496	6593	0	55	0	73822334	46369	24306624	9322	3	11510	8	128
1771614811	743	1908	23380	0	1034496	6593	0	55	0	73851716	46379	24336006	9332	3	11541	8	128
1771614813	745	1908	23380	0	1034496	6593	0	55	0	73851888	46381	24336202	9334	3	11574	8	128
1771614815	747	1908	23380	0	1034496	6593	0	55	0	74268923	46476	24753251	9429	3	11606	8	128
1771614817	749	1908	23380	0	1034496	6593	0	55	0	74289548	46515	24776917	9471	3	11635	8	128
1771614819	751	1908	23380	0	1034496	6593	0	55	0	74289729	46517	24777015	9472	3	11667	8	128
1771614821	753	1908	23380	0	1034496	6593	0	55	0	74289875	46519	24777175	9474	3	11699	8	128
1771614823	755	1908	23380	0	1034496	6593	0	55	0	74292426	46540	24782739	9496	3	11731	8	128
1771614825	757	1908	23380	0	1034496	6593	0	55	0	74294311	46558	24786688	9511	3	11763	8	128
1771614827	759	1893	23380	0	1034496	6593	0	55	0	74330494	46588	24820306	9543	3	11794	8	128
1771614829	761	1908	23380	0	1034496	6593	0	55	0	74331346	46593	24820896	9550	3	11826	8	128
1771614831	763	1908	23380	0	1034496	6593	0	55	0	74333518	46612	24823068	9569	3	11854	8	128
1771614833	765	1908	23380	0	1034496	6593	0	55	0	74717577	46646	25210092	9605	4	11886	8	128
1771614835	767	1908	23380	0	1034496	6593	0	55	0	74717723	46648	25210252	9607	4	11918	8	128
1771614837	769	1908	23380	0	1034496	6593	0	55	0	74717935	46651	25210476	9610	4	11950	8	128
1771614839	770	1908	23380	0	1034496	6593	0	55	0	74718262	46655	25210845	9614	4	11979	8	128
1771614841	773	1908	23380	0	1034496	6593	0	55	0	74759869	46671	25252287	9628	4	12010	8	128
1771614843	775	1908	23380	0	1034496	6593	0	55	0	74842437	46753	25260936	9673	4	12041	8	128
1771614845	777	1908	23380	0	1034496	6593	0	55	0	74845136	46777	25263539	9697	4	12073	8	128
1771614847	779	1908	23380	0	1034496	6593	0	55	0	75231690	46852	25653302	9774	4	12106	8	128
1771614849	781	1908	23380	0	1034496	6593	0	55	0	75234222	46862	25656881	9784	4	12137	8	128
1771614851	783	1908	23380	0	1034496	6593	0	55	0	75234348	46864	25657007	9786	4	12169	8	128
1771614853	785	1908	23380	0	1034496	6593	0	55	0	75357318	46880	25780139	9803	4	12197	8	128
1771614855	787	1908	23380	0	1034496	6593	0	55	0	75357978	46887	25781019	9811	4	12229	8	128
1771614857	789	1908	23380	0	1034496	6593	0	55	0	75361603	46920	25784467	9842	4	12261	8	128
1771614859	791	1908	23380	0	1034496	6593	0	55	0	75748036	47008	26170942	9930	4	12293	8	128
1771614861	792	1908	23380	0	1034496	6593	0	55	0	75748162	47010	26171068	9932	4	12322	8	128
1771614863	795	1908	23380	0	1034496	6593	0	55	0	75749408	47020	26175194	9944	4	12354	8	128
1771614865	797	1908	23380	0	1034496	6593	0	55	0	75750237	47027	26175731	9950	4	12385	8	128
1771614867	799	1908	23380	0	1034496	6593	0	55	0	75798622	47039	26224298	9963	4	12416	8	128
1771614869	801	1908	23380	0	1034496	6593	0	55	0	75798854	47042	26224556	9966	4	12448	8	128
1771614871	803	1908	23380	0	1034496	6593	0	55	0	75801183	47063	26226885	9987	4	12479	8	128
1771614873	805	1908	23380	0	1034496	6593	0	55	0	76236623	47178	26662349	10102	4	12511	8	128
1771614875	807	1908	23380	0	1034496	6593	0	55	0	76236769	47180	26662509	10104	4	12543	8	128
1771614877	809	1908	23380	0	1034496	6593	0	55	0	76237231	47185	26663146	10109	4	12572	8	128
1771614879	811	1908	23380	0	1034496	6593	0	55	0	76250199	47220	26678623	10136	4	12604	8	128
1771614881	813	1908	23380	0	1034496	6593	0	55	0	76254323	47235	26686578	10149	4	12636	8	128
1771614883	814	1908	23380	0	1034496	6593	0	55	0	76288347	47251	26723566	10167	4	12665	8	128
1771614885	817	1908	23380	0	1034496	6593	0	55	0	76288493	47253	26723726	10169	4	12697	8	128
1771614887	819	1908	23380	0	1034496	6593	0	55	0	76289892	47265	26724833	10179	4	12729	8	128
1771614889	821	1908	23380	0	1034496	6593	0	55	0	76490517	47301	26925484	10215	4	12762	8	128
1771614891	823	1908	23380	0	1034496	6593	0	55	0	76686198	47378	27121986	10288	4	12793	8	128
1771614893	825	1908	23380	0	1034496	6593	0	55	0	76686637	47383	27125645	10295	4	12822	8	128
1771614895	827	1908	23380	0	1034496	6593	0	55	0	76687751	47391	27126249	10301	4	12855	8	128
1771614897	829	1908	23380	0	1034496	6593	0	55	0	76688041	47395	27126579	10305	4	12887	8	128
1771614899	831	1908	23380	0	1034496	6593	0	55	0	76688273	47398	27126837	10308	4	12919	8	128
1771614901	833	1908	23380	0	1034496	6593	0	55	0	76767114	47411	27205694	10321	4	12947	8	128
1771614903	835	1908	23380	0	1034496	6593	0	55	0	76767286	47413	27205890	10323	4	12978	8	128
1771614905	837	1908	23380	0	1034496	6593	0	55	0	76767432	47415	27206050	10325	4	13010	8	128
1771614907	839	1908	23380	0	1034496	6593	0	55	0	77161404	47534	27599981	10444	4	13042	8	128
1771614909	841	1908	23380	0	1034496	6593	0	55	0	77162443	47543	27604207	10456	4	13074	8	128
1771614911	843	1908	23380	0	1034496	6593	0	55	0	77162443	47543	27604207	10456	4	13103	8	128
1771614913	845	1908	23380	0	1034496	6593	0	55	0	77163208	47552	27605174	10466	4	13135	8	128
1771614915	847	1908	23380	0	1034496	6593	0	55	0	77163354	47554	27605334	10468	4	13167	8	128
1771614917	849	1908	23380	0	1034496	6593	0	55	0	77259502	47567	27701494	10481	4	13199	8	128
1771614919	851	1908	23380	0	1034496	6593	0	55	0	77260490	47576	27702209	10487	4	13228	8	128
1771614921	853	1908	23380	0	1034496	6593	0	55	0	77594478	47622	28036909	10535	4	13260	8	128
1771614923	855	1908	23380	0	1034496	6593	0	55	0	77652260	47689	28094620	10601	4	13293	8	128
1771614925	857	1908	23380	0	1034496	6593	0	55	0	77653263	47699	28098708	10613	4	13325	8	128
1771614927	859	1908	23380	0	1034496	6593	0	55	0	77653700	47703	28099046	10617	4	13354	8	128
1771614929	861	1908	23380	0	1034496	6593	0	55	0	77654010	47707	28099410	10621	4	13386	8	128
1771614931	863	1908	23380	0	1034496	6593	0	55	0	77732692	47719	28178092	10633	4	13419	8	128
1771614933	865	1908	23380	0	1034496	6593	0	55	0	77733357	47726	28178724	10639	4	13450	8	128
1771614935	867	1908	23380	0	1034496	6593	0	55	0	77733503	47728	28178884	10641	4	13480	8	128
1771614937	869	1908	23380	0	1034496	6593	0	55	0	78119944	47794	28565337	10707	4	13512	8	128
1771614939	871	1908	23380	0	1034496	6593	0	55	0	78120278	47798	28568942	10714	4	13544	8	128
1771614941	873	1908	23380	0	1034496	6593	0	55	0	78120912	47802	28569177	10716	4	13576	8	128
1771614943	875	1908	23380	0	1034496	6593	0	55	0	78122701	47819	28573749	10734	4	13606	8	128
1771614945	877	1908	23380	0	1034496	6593	0	55	0	78122847	47821	28573909	10736	4	13638	8	128
1771614947	879	1908	23380	0	1034496	6593	0	55	0	78123158	47823	28574121	10738	4	13669	8	128
1771614949	881	1908	23380	0	1034496	6593	0	55	0	78203609	47849	28654409	10762	4	13701	8	128
1771614951	883	1908	23380	0	1034496	6593	0	55	0	78203609	47849	28654409	10762	4	13730	8	128
1771614953	885	1908	23380	0	1034496	6593	0	55	0	78206110	47872	28656934	10785	4	13762	8	128
1771614955	887	1908	23380	0	1034496	6593	0	55	0	78592650	47956	29046409	10871	4	13795	8	128
1771614957	889	1908	23380	0	1034496	6593	0	55	0	78592736	47957	29046507	10872	4	13827	8	128
1771614959	891	1908	23380	0	1034496	6593	0	55	0	78595723	47964	29052691	10883	4	13856	8	128
1771614961	893	1908	23380	0	1034496	6593	0	55	0	78596581	47972	29053383	10889	4	13888	8	128
1771614963	895	1908	23380	0	1034496	6593	0	55	0	78596926	47976	29053796	10893	4	13920	8	128
1771614965	897	1908	23380	0	1034496	6593	0	55	0	78597072	47978	29053956	10895	4	13952	8	128
1771614967	899	1908	23380	0	1034496	6593	0	55	0	78644621	48000	29101916	10918	4	13983	8	128
